location_id,latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
0,13.743409,100.495865,4.0,0,GMT,GMT
1,18.80492,99.02655,313.0,0,GMT,GMT
2,19.9297,99.8002,397.0,0,GMT,GMT
3,19.578207,97.96223,1141.0,0,GMT,GMT
4,7.908612,98.37031,6.0,0,GMT,GMT
5,8.04921,98.92308,36.0,0,GMT,GMT
6,9.525483,100.02611,443.0,0,GMT,GMT
7,10.087873,99.85977,148.0,0,GMT,GMT
8,12.899824,100.953674,13.0,0,GMT,GMT
9,12.54833,99.92767,11.0,0,GMT,GMT
10,14.376099,100.583336,6.0,0,GMT,GMT

location_id,time,temperature_2m_max (°F),temperature_2m_min (°F),precipitation_sum (inch),relative_humidity_2m_mean (%),temperature_2m_mean (°F),rain_sum (inch),wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h)
3,2025-10-19,79.9,66.6,0.055,77,72.7,0.055,5.5,14.3
3,2025-10-20,78.0,66.3,0.035,75,71.5,0.035,5.9,15.4
3,2025-10-21,80.1,64.8,0.039,75,71.8,0.039,5.9,17.0
3,2025-10-22,78.7,62.0,0.000,70,70.0,0.000,8.6,19.5
3,2025-10-23,77.6,63.6,0.000,67,70.5,0.000,6.2,15.2
3,2025-10-24,78.2,63.9,0.028,71,70.8,0.028,6.0,15.7
3,2025-10-25,77.5,64.2,0.000,72,70.9,0.000,6.6,16.3
3,2025-10-26,79.5,65.0,0.000,71,72.1,0.000,6.4,16.6
3,2025-10-27,81.1,65.9,0.000,65,72.5,0.000,5.8,15.0
3,2025-10-28,82.6,65.9,0.000,63,73.3,0.000,6.6,16.6
3,2025-10-29,82.4,66.8,0.004,69,73.5,0.004,5.4,15.4
3,2025-10-30,83.8,67.7,0.000,64,75.1,0.000,7.3,17.9
3,2025-10-31,81.0,66.9,0.016,73,74.0,0.016,7.0,18.1
3,2025-11-01,79.2,65.8,0.760,87,70.6,0.760,7.8,18.8
3,2025-11-02,74.7,66.0,0.598,93,68.5,0.598,7.0,19.7
3,2025-11-03,72.1,64.9,1.307,95,67.8,1.307,7.1,18.8
3,2025-11-04,73.4,64.9,0.906,91,68.5,0.906,8.3,20.6
3,2025-11-05,74.2,64.9,0.189,90,68.6,0.189,6.7,14.8
3,2025-11-06,76.3,64.9,0.051,86,70.1,0.051,4.8,13.6
3,2025-11-07,79.6,65.6,0.016,80,72.1,0.016,4.5,12.8
3,2025-11-08,79.1,65.4,0.516,88,70.5,0.516,5.1,16.6
3,2025-11-09,75.7,65.2,0.374,93,68.8,0.374,4.1,11.9
3,2025-11-10,73.3,64.0,0.783,94,67.6,0.783,3.8,11.4
3,2025-11-11,79.3,62.3,0.000,75,69.5,0.000,4.1,10.7
3,2025-11-12,80.5,62.2,0.000,72,70.3,0.000,5.3,14.1
3,2025-11-13,79.2,64.9,0.004,72,70.8,0.004,5.9,12.8
3,2025-11-14,77.7,64.6,0.059,78,70.6,0.059,4.1,11.0
3,2025-11-15,78.8,61.5,0.004,79,69.8,0.004,6.5,16.3
3,2025-11-16,76.4,62.5,0.000,62,68.6,0.000,6.2,14.3
3,2025-11-17,74.6,62.5,0.000,75,68.0,0.000,7.3,17.2
3,2025-11-18,69.8,62.5,0.177,88,65.9,0.177,4.6,13.0
3,2025-11-19,70.7,55.9,0.728,93,62.8,0.728,5.8,14.1
3,2025-11-20,71.8,56.8,0.000,80,63.2,0.000,6.4,15.0
3,2025-11-21,72.7,57.1,0.000,70,64.2,0.000,5.8,14.1
3,2025-11-22,73.7,56.8,0.000,70,64.6,0.000,4.9,12.1
3,2025-11-23,74.6,57.1,0.000,70,64.9,0.000,4.7,11.9
3,2025-11-24,75.8,56.8,0.000,63,65.6,0.000,4.7,13.0
3,2025-11-25,72.2,54.5,0.000,62,62.7,0.000,6.5,15.7
3,2025-11-26,72.0,54.0,0.000,63,62.2,0.000,6.1,15.2
3,2025-11-27,69.5,51.5,0.000,57,59.8,0.000,9.1,23.0
3,2025-11-28,69.9,51.2,0.000,51,60.2,0.000,5.0,13.4
3,2025-11-29,71.8,50.9,0.000,62,61.4,0.000,3.1,10.5
3,2025-11-30,73.4,53.6,0.000,71,62.9,0.000,3.3,11.6
3,2025-12-01,74.8,55.5,0.000,66,63.7,0.000,4.4,12.5
3,2025-12-02,75.0,56.8,0.000,65,65.2,0.000,4.5,12.8
3,2025-12-03,76.3,58.6,0.000,63,67.0,0.000,5.1,13.0
3,2025-12-04,75.4,58.6,0.000,65,67.1,0.000,4.3,11.9
3,2025-12-05,76.1,60.0,0.000,70,67.9,0.000,4.4,11.9
3,2025-12-06,76.5,60.9,0.020,82,68.0,0.020,3.9,12.1
3,2025-12-07,77.2,61.7,0.008,72,68.1,0.008,3.2,8.3
3,2025-12-08,76.6,61.0,0.000,75,67.9,0.000,6.7,13.9
3,2025-12-09,73.9,59.0,0.000,74,66.4,0.000,5.1,12.5
3,2025-12-10,73.4,57.7,0.000,67,64.6,0.000,5.4,14.3
3,2025-12-11,73.2,55.1,0.000,67,64.6,0.000,4.9,13.0
3,2025-12-12,70.7,58.4,0.012,78,65.1,0.012,4.5,12.1
3,2025-12-13,74.0,58.7,0.004,75,66.5,0.004,4.6,12.5
3,2025-12-14,72.7,59.7,0.083,78,66.0,0.083,4.8,12.8
3,2025-12-15,74.3,58.8,0.004,75,65.9,0.004,4.1,11.6
3,2025-12-16,74.3,59.5,0.004,72,65.7,0.004,4.6,13.6
3,2025-12-17,72.7,58.0,0.008,72,64.9,0.008,6.3,16.1
3,2025-12-18,72.0,57.7,0.000,74,64.3,0.000,5.1,14.3
3,2025-12-19,72.2,56.8,0.000,72,63.8,0.000,5.7,14.8
3,2025-12-20,73.4,56.8,0.000,67,64.4,0.000,5.3,14.1
3,2025-12-21,72.4,57.3,0.000,65,64.4,0.000,6.3,15.9
3,2025-12-22,71.7,56.3,0.000,65,63.0,0.000,5.2,14.1
3,2025-12-23,71.5,56.6,0.000,71,63.2,0.000,6.6,16.6
3,2025-12-24,72.3,57.5,0.000,69,63.7,0.000,5.8,15.7
3,2025-12-25,73.9,57.9,0.000,68,64.4,0.000,5.5,14.3
3,2025-12-26,73.1,57.6,0.000,67,64.2,0.000,5.4,14.5
3,2025-12-27,72.3,57.0,0.000,66,63.4,0.000,4.9,14.1
3,2025-12-28,72.2,54.2,0.000,67,62.6,0.000,4.5,13.4
3,2025-12-29,73.0,55.1,0.000,67,62.6,0.000,3.4,10.3
3,2025-12-30,72.6,55.6,0.000,70,62.8,0.000,4.0,12.5
3,2025-12-31,73.1,55.9,0.000,68,63.1,0.000,4.4,13.0
4,2025-01-01,87.3,75.7,0.000,71,81.2,0.000,10.1,23.7
4,2025-01-02,88.3,76.3,0.020,71,81.6,0.020,9.8,23.0
4,2025-01-03,89.0,76.7,0.047,71,82.2,0.047,11.0,25.3
4,2025-01-04,87.8,76.9,0.110,76,81.6,0.110,10.9,22.6
4,2025-01-05,88.6,76.6,0.075,75,81.2,0.075,13.5,28.6
4,2025-01-06,88.6,76.3,0.161,73,81.5,0.161,10.4,26.2
4,2025-01-07,88.3,75.1,0.287,77,81.1,0.287,11.0,26.4
4,2025-01-08,87.4,76.7,0.000,71,82.0,0.000,9.8,22.8
4,2025-01-09,87.4,76.4,0.008,74,81.6,0.008,10.4,24.4
4,2025-01-10,87.9,76.6,0.028,70,81.8,0.028,12.5,25.5
4,2025-01-11,88.1,76.8,0.118,71,80.9,0.118,14.8,29.8
4,2025-01-12,86.0,75.0,0.024,72,79.6,0.024,15.8,33.6
4,2025-01-13,86.3,74.8,0.024,70,79.9,0.024,13.6,31.1
4,2025-01-14,88.2,74.1,0.000,71,80.5,0.000,11.8,26.4
4,2025-01-15,87.2,74.2,0.043,70,80.9,0.043,13.4,30.4
4,2025-01-16,84.7,75.9,0.098,80,79.9,0.098,16.6,36.0
4,2025-01-17,88.1,75.7,0.020,73,81.5,0.020,14.5,31.3
4,2025-01-18,88.2,76.2,0.000,73,81.1,0.000,12.4,28.9
4,2025-01-19,89.7,75.7,0.000,70,81.9,0.000,9.6,23.7
4,2025-01-20,89.9,75.7,0.004,71,82.2,0.004,8.6,19.2
4,2025-01-21,90.4,76.1,0.016,69,82.7,0.016,10.0,21.3
4,2025-01-22,89.6,77.3,0.000,69,82.5,0.000,11.1,26.4
4,2025-01-23,90.4,77.2,0.008,69,82.8,0.008,10.3,24.4
4,2025-01-24,89.4,77.0,0.039,76,82.2,0.039,9.0,20.8
4,2025-01-25,89.7,77.0,0.083,78,82.1,0.083,8.7,22.8
4,2025-01-26,88.0,77.9,0.394,77,81.8,0.394,9.8,21.7
4,2025-01-27,87.3,78.2,0.012,70,82.6,0.012,14.0,30.9
4,2025-01-28,90.4,76.9,0.004,68,82.8,0.004,14.8,32.9
4,2025-01-29,90.8,76.1,0.039,69,81.9,0.039,14.6,32.7
4,2025-01-30,89.4,75.3,0.000,62,81.9,0.000,13.3,30.0
4,2025-01-31,89.6,74.2,0.000,63,81.1,0.000,7.8,19.9
4,2025-02-01,89.8,73.7,0.000,65,81.1,0.000,8.3,21.7
4,2025-02-02,90.1,74.4,0.000,70,81.6,0.000,9.8,21.7
4,2025-02-03,90.6,74.6,0.000,67,81.8,0.000,7.7,21.0
4,2025-02-04,90.0,75.8,0.008,65,82.8,0.008,11.0,25.1
4,2025-02-05,89.6,76.3,0.000,71,82.0,0.000,11.5,27.7
4,2025-02-06,90.6,76.6,0.031,69,82.3,0.031,9.4,22.6
4,2025-02-07,91.9,76.5,0.012,68,82.7,0.012,9.8,23.9
4,2025-02-08,90.6,76.7,0.035,68,82.4,0.035,11.0,24.8
4,2025-02-09,92.2,76.8,0.000,65,83.3,0.000,12.4,29.8
4,2025-02-10,92.6,76.6,0.000,63,83.1,0.000,10.6,23.0
4,2025-02-11,91.0,76.5,0.000,63,82.8,0.000,8.2,20.4
4,2025-02-12,91.1,76.6,0.000,67,82.9,0.000,7.5,20.6
4,2025-02-13,91.5,77.5,0.000,70,83.5,0.000,8.1,21.0
4,2025-02-14,91.9,78.1,0.024,71,83.8,0.024,8.9,20.8
4,2025-02-15,91.6,77.4,0.035,73,83.5,0.035,8.2,19.5
4,2025-02-16,91.2,77.8,0.016,72,83.6,0.016,7.9,19.2
4,2025-02-17,90.9,76.1,0.059,72,82.3,0.059,8.7,22.4
4,2025-02-18,91.0,78.1,0.035,68,83.2,0.035,10.1,25.3
4,2025-02-19,92.0,78.4,0.020,67,83.6,0.020,10.7,25.3
4,2025-02-20,90.4,76.6,0.122,74,82.0,0.122,12.5,28.9
4,2025-02-21,92.0,78.6,0.020,70,83.3,0.020,11.4,26.8
4,2025-02-22,90.5,76.3,0.295,78,81.0,0.295,11.8,27.1
4,2025-02-23,87.4,75.2,0.551,83,80.0,0.551,12.4,29.8
4,2025-02-24,84.0,76.2,0.417,84,79.1,0.417,15.3,30.9
4,2025-02-25,83.9,76.9,0.083,78,80.7,0.083,17.1,37.8
4,2025-02-26,87.4,78.4,0.012,72,82.2,0.012,18.2,38.7
4,2025-02-27,88.3,78.3,0.008,72,82.6,0.008,13.5,31.1
4,2025-02-28,88.5,78.2,0.000,75,82.7,0.000,11.6,25.9
4,2025-03-01,88.6,76.7,0.016,77,82.2,0.016,9.9,23.3
4,2025-03-02,91.5,76.9,0.016,74,82.9,0.016,6.2,16.8
4,2025-03-03,90.3,77.7,0.000,75,82.9,0.000,7.6,18.1
4,2025-03-04,89.2,77.6,0.024,76,83.1,0.024,7.9,18.1
4,2025-03-05,89.0,77.9,0.067,79,83.3,0.067,10.1,22.8
4,2025-03-06,90.6,76.4,0.465,79,82.3,0.465,6.4,16.3
4,2025-03-07,90.4,78.0,0.114,76,83.1,0.114,9.8,21.5
4,2025-03-08,92.1,77.3,0.488,75,83.1,0.488,12.5,26.2
4,2025-03-09,93.0,79.5,0.067,67,84.9,0.067,16.0,34.7
4,2025-03-10,93.4,79.6,0.063,67,85.4,0.063,14.5,32.7
4,2025-03-11,90.7,79.8,0.063,74,83.7,0.063,10.8,26.2
4,2025-03-12,92.8,78.1,0.295,78,83.1,0.295,8.7,21.7
4,2025-03-13,91.3,77.5,0.413,79,82.0,0.413,10.0,23.3
4,2025-03-14,89.2,78.1,0.020,74,83.3,0.020,7.8,19.9
4,2025-03-15,91.5,76.9,0.146,77,82.9,0.146,9.4,21.7
4,2025-03-16,93.1,77.6,0.000,71,84.3,0.000,7.4,18.1
4,2025-03-17,91.8,79.0,0.047,72,84.1,0.047,7.6,22.6
4,2025-03-18,91.8,78.6,0.315,77,82.6,0.315,10.2,24.4
4,2025-03-19,87.7,77.5,0.469,80,80.8,0.469,11.0,25.7
4,2025-03-20,89.4,75.2,0.669,82,80.4,0.669,9.4,22.1
4,2025-03-21,88.2,77.1,0.008,73,82.7,0.008,10.0,23.3
4,2025-03-22,90.7,77.9,0.232,77,82.0,0.232,9.4,25.1
4,2025-03-23,90.6,78.4,0.031,74,83.1,0.031,9.0,23.5
4,2025-03-24,90.5,78.1,0.008,69,83.4,0.008,7.6,19.7
4,2025-03-25,90.9,77.5,0.079,74,83.3,0.079,6.2,16.6
4,2025-03-26,91.5,78.4,0.016,72,84.1,0.016,9.6,22.1
4,2025-03-27,92.5,80.0,0.051,67,85.2,0.051,10.8,25.7
4,2025-03-28,90.1,77.0,0.079,68,83.8,0.079,10.8,25.3
4,2025-03-29,92.5,78.1,0.059,70,84.3,0.059,9.8,23.7
4,2025-03-30,92.1,77.5,0.130,75,83.8,0.130,7.8,18.3
4,2025-03-31,92.5,76.8,0.146,75,83.5,0.146,8.3,19.5
4,2025-04-01,92.6,76.4,0.626,76,83.0,0.626,9.1,23.3
4,2025-04-02,91.0,78.2,0.142,81,81.7,0.142,9.2,19.7
4,2025-04-03,87.8,75.4,0.870,84,80.6,0.870,13.2,29.3
4,2025-04-04,86.1,75.7,0.717,85,80.2,0.717,11.2,27.1
4,2025-04-05,87.0,76.9,0.193,83,81.2,0.193,7.3,16.8
4,2025-04-06,87.5,76.9,0.075,85,81.1,0.075,8.1,21.0
4,2025-04-07,89.5,78.7,0.000,75,83.5,0.000,10.9,24.8
4,2025-04-08,89.2,76.7,0.071,79,82.5,0.071,13.4,29.3
4,2025-04-09,90.4,77.0,0.339,80,82.2,0.339,6.0,15.7
4,2025-04-10,87.3,77.3,0.138,82,81.5,0.138,7.7,19.9
4,2025-04-11,85.5,75.9,0.807,88,79.3,0.807,8.6,19.9
4,2025-04-12,88.7,75.9,0.028,78,82.5,0.028,8.3,20.1
4,2025-04-13,90.3,77.8,0.071,80,83.2,0.071,7.1,16.3
4,2025-04-14,91.0,79.7,0.094,76,84.2,0.094,7.6,18.3
4,2025-04-15,88.2,76.6,0.780,86,80.8,0.780,11.1,22.1
4,2025-04-16,82.5,75.6,0.366,89,78.9,0.366,5.0,9.8
4,2025-04-17,87.8,78.2,0.035,81,82.1,0.035,8.1,19.9
4,2025-04-18,86.5,77.0,0.177,83,81.6,0.177,9.1,21.9
4,2025-04-19,85.6,75.5,0.469,87,79.7,0.469,9.8,22.6
4,2025-04-20,86.1,75.2,0.126,87,79.1,0.126,8.1,23.7
4,2025-04-21,88.7,76.5,0.236,81,82.2,0.236,7.9,18.6
4,2025-04-22,88.3,77.0,0.134,80,82.0,0.134,7.4,19.2
4,2025-04-23,88.4,76.4,0.634,85,81.0,0.634,7.1,15.9
4,2025-04-24,84.0,75.2,0.839,89,78.9,0.839,7.6,19.2
4,2025-04-25,87.1,75.4,0.591,86,81.3,0.591,6.1,16.3
4,2025-04-26,85.8,76.5,0.138,87,81.0,0.138,5.8,16.1
4,2025-04-27,87.8,75.7,0.496,85,81.0,0.496,8.5,15.7
4,2025-04-28,87.6,75.8,0.386,86,80.8,0.386,6.1,15.7
4,2025-04-29,89.2,77.6,0.020,76,82.8,0.020,9.3,17.2
4,2025-04-30,91.9,75.7,0.035,71,83.9,0.035,8.9,20.1
4,2025-05-01,92.5,77.4,0.343,77,83.3,0.343,6.9,18.1
4,2025-05-02,90.8,77.3,0.098,77,82.7,0.098,7.3,18.8
4,2025-05-03,88.9,75.2,0.319,84,80.2,0.319,7.0,18.3
4,2025-05-04,87.0,76.6,0.516,88,79.6,0.516,8.7,20.6
4,2025-05-05,84.3,75.3,0.303,87,79.9,0.303,7.0,14.5
4,2025-05-06,86.5,76.0,1.039,87,79.8,1.039,9.7,21.7
4,2025-05-07,86.7,76.2,0.130,80,81.9,0.130,10.0,23.5
4,2025-05-08,86.6,78.5,0.252,82,81.7,0.252,9.9,23.3
4,2025-05-09,89.9,75.6,0.563,80,83.1,0.563,9.3,22.1
4,2025-05-10,85.6,77.5,0.169,84,81.2,0.169,11.0,27.3
4,2025-05-11,87.4,76.2,0.980,86,80.8,0.980,11.1,22.6
4,2025-05-12,85.5,76.3,0.626,86,80.1,0.626,11.2,25.5
4,2025-05-13,86.5,76.1,0.283,83,81.2,0.283,12.3,26.8
4,2025-05-14,85.6,76.7,0.110,88,80.1,0.110,7.4,18.6
4,2025-05-15,86.7,77.7,0.484,86,81.9,0.484,8.2,19.0
4,2025-05-16,84.6,75.9,0.169,88,80.8,0.169,8.2,21.7
4,2025-05-17,86.1,78.3,0.343,86,81.0,0.343,6.2,15.7
4,2025-05-18,88.5,78.8,0.272,85,82.3,0.272,5.2,12.5
4,2025-05-19,88.6,77.6,0.382,81,83.1,0.382,5.6,14.1
4,2025-05-20,87.4,77.8,0.205,85,81.9,0.205,5.5,13.4
4,2025-05-21,84.4,76.5,0.311,84,80.8,0.311,8.4,20.8
4,2025-05-22,83.6,76.2,0.240,84,80.6,0.240,9.8,22.1
4,2025-05-23,84.2,76.6,0.961,88,79.8,0.961,13.7,29.5
4,2025-05-24,81.6,76.5,1.870,93,78.4,1.870,11.1,25.7
4,2025-05-25,81.9,76.7,0.622,87,79.5,0.622,14.1,29.5
4,2025-05-26,84.3,78.0,0.264,90,80.0,0.264,10.8,25.5
4,2025-05-27,85.6,76.4,0.343,89,80.5,0.343,7.7,23.5
4,2025-05-28,88.3,80.7,0.024,80,83.9,0.024,8.0,17.9
4,2025-05-29,89.2,81.3,0.004,79,84.4,0.004,9.4,24.4
4,2025-05-30,85.8,81.7,0.055,86,83.2,0.055,5.5,17.2
4,2025-05-31,88.3,79.5,0.067,84,83.9,0.067,9.5,21.3
4,2025-06-01,88.2,79.5,0.059,82,83.6,0.059,7.9,18.8
4,2025-06-02,88.6,81.3,0.012,78,84.3,0.012,11.3,26.4
4,2025-06-03,87.3,77.5,0.272,82,82.4,0.272,11.7,25.9
4,2025-06-04,84.2,75.4,0.902,88,79.4,0.902,13.7,29.3
4,2025-06-05,82.9,75.9,1.114,91,78.4,1.114,11.7,26.4
4,2025-06-06,86.3,77.0,0.142,85,80.6,0.142,12.6,27.7
4,2025-06-07,80.7,76.2,1.413,88,78.4,1.413,13.1,26.6
4,2025-06-08,84.9,76.6,1.004,86,79.6,1.004,14.5,34.2
4,2025-06-09,84.2,78.6,0.134,82,81.3,0.134,14.2,33.8
4,2025-06-10,82.7,77.8,0.610,84,81.0,0.610,12.1,25.9
4,2025-06-11,87.0,80.2,0.091,78,83.1,0.091,10.0,26.8
4,2025-06-12,85.7,79.5,0.008,82,82.2,0.008,12.7,29.5
4,2025-06-13,87.4,79.3,0.008,83,83.0,0.008,6.7,23.3
4,2025-06-14,88.4,80.1,0.000,81,83.6,0.000,4.9,16.6
4,2025-06-15,88.5,79.0,0.028,82,83.2,0.028,5.4,11.2
4,2025-06-16,88.0,78.1,0.043,79,82.7,0.043,7.8,17.9
4,2025-06-17,87.5,79.3,0.150,80,82.9,0.150,8.2,20.6
4,2025-06-18,86.9,79.3,0.020,78,83.0,0.020,10.4,23.0
4,2025-06-19,88.3,80.7,0.035,76,83.9,0.035,10.8,23.7
4,2025-06-20,85.9,75.4,0.827,88,79.2,0.827,11.2,26.4
4,2025-06-21,83.9,74.9,0.673,84,79.1,0.673,12.7,26.8
4,2025-06-22,83.0,74.8,0.327,87,79.3,0.327,9.2,28.9
4,2025-06-23,84.7,75.0,0.390,86,80.3,0.390,12.0,31.1
4,2025-06-24,84.8,76.0,0.146,84,80.4,0.146,13.7,33.6
4,2025-06-25,87.4,78.4,0.008,83,82.1,0.008,6.8,16.6
4,2025-06-26,87.2,77.9,0.039,83,82.1,0.039,4.5,13.6
4,2025-06-27,86.5,75.7,0.185,88,79.6,0.185,8.3,20.6
4,2025-06-28,87.7,77.0,0.000,80,82.2,0.000,8.1,18.3
4,2025-06-29,87.4,80.7,0.059,78,83.3,0.059,9.3,21.5
4,2025-06-30,88.3,80.6,0.000,74,83.7,0.000,9.6,23.5
4,2025-07-01,86.8,74.9,0.256,80,81.8,0.256,12.2,29.1
4,2025-07-02,86.2,73.9,0.701,84,80.5,0.701,12.9,29.3
4,2025-07-03,87.5,76.3,0.004,80,82.4,0.004,10.7,24.2
4,2025-07-04,88.0,79.3,0.039,77,83.0,0.039,11.1,25.5
4,2025-07-05,87.8,79.8,0.114,79,82.8,0.114,14.1,31.8
4,2025-07-06,87.5,75.7,0.366,78,82.4,0.366,13.8,33.6
4,2025-07-07,88.1,75.4,0.382,83,80.6,0.382,12.2,26.4
4,2025-07-08,82.2,76.1,0.150,84,79.7,0.150,9.8,22.8
4,2025-07-09,86.4,78.9,0.028,83,82.2,0.028,7.4,19.5
4,2025-07-10,87.6,80.4,0.043,75,82.8,0.043,14.1,30.0
4,2025-07-11,85.9,80.7,0.067,79,82.7,0.067,13.8,32.2
4,2025-07-12,85.5,78.4,0.437,82,81.8,0.437,12.8,29.8
4,2025-07-13,87.1,78.5,0.051,79,82.6,0.051,14.0,29.8
4,2025-07-14,85.2,75.7,0.717,85,80.5,0.717,10.2,23.5
4,2025-07-15,83.6,75.7,0.398,88,79.1,0.398,10.3,23.0
4,2025-07-16,84.9,76.9,0.169,83,81.3,0.169,13.2,29.1
4,2025-07-17,87.8,77.8,0.000,79,82.6,0.000,7.8,19.9
4,2025-07-18,86.7,79.0,0.000,81,82.4,0.000,8.9,22.6
4,2025-07-19,88.2,79.4,0.043,80,83.1,0.043,7.9,23.9
4,2025-07-20,83.9,80.3,0.165,79,82.5,0.165,13.0,35.1
4,2025-07-21,87.4,81.8,0.000,75,83.9,0.000,13.1,28.6
4,2025-07-22,87.3,81.1,0.004,78,83.6,0.004,14.6,32.9
4,2025-07-23,87.1,80.3,0.000,79,83.3,0.000,14.1,30.4
4,2025-07-24,88.2,78.9,0.000,77,82.9,0.000,11.2,26.2
4,2025-07-25,88.6,80.2,0.004,78,83.5,0.004,13.2,33.8
4,2025-07-26,87.7,79.8,0.028,79,83.4,0.028,12.8,29.1
4,2025-07-27,87.7,80.8,0.016,77,83.4,0.016,12.4,28.0
4,2025-07-28,89.2,81.5,0.004,72,84.4,0.004,10.7,26.4
4,2025-07-29,89.5,81.0,0.000,74,84.4,0.000,10.7,25.5
4,2025-07-30,89.6,79.6,0.008,78,84.0,0.008,14.1,31.5
4,2025-07-31,91.5,79.4,0.004,77,84.6,0.004,5.8,14.8
4,2025-08-01,90.6,75.7,0.461,77,84.3,0.461,8.0,21.3
4,2025-08-02,88.0,76.0,0.303,83,82.0,0.303,8.0,22.8
4,2025-08-03,88.8,78.2,0.303,80,82.7,0.303,8.0,19.5
4,2025-08-04,89.8,80.3,0.008,76,84.3,0.008,10.4,25.5
4,2025-08-05,90.8,78.9,0.059,73,84.3,0.059,8.9,21.9
4,2025-08-06,85.7,74.1,0.925,83,80.2,0.925,9.7,25.5
4,2025-08-07,85.7,75.2,0.240,82,80.6,0.240,7.0,19.2
4,2025-08-08,89.3,75.8,0.028,75,82.7,0.028,8.4,19.9
4,2025-08-09,89.8,77.7,0.008,69,83.8,0.008,9.3,22.4
4,2025-08-10,88.4,75.4,0.094,72,83.3,0.094,11.4,26.8
4,2025-08-11,86.3,75.4,0.283,82,79.5,0.283,12.0,27.1
4,2025-08-12,87.0,76.7,0.189,80,80.6,0.189,15.0,36.9
4,2025-08-13,86.5,78.7,0.039,75,82.7,0.039,10.4,25.5
4,2025-08-14,88.3,79.2,0.031,75,82.8,0.031,11.9,30.9
4,2025-08-15,83.4,75.3,1.035,87,78.6,1.035,12.5,28.4
4,2025-08-16,85.2,76.7,0.035,80,80.5,0.035,12.1,29.8
4,2025-08-17,88.5,78.3,0.000,74,82.8,0.000,6.5,20.1
4,2025-08-18,90.5,78.1,0.031,73,83.6,0.031,6.2,16.6
4,2025-08-19,88.5,77.2,0.000,77,82.0,0.000,8.2,20.4
4,2025-08-20,90.0,79.0,0.047,71,83.3,0.047,7.7,19.2
4,2025-08-21,86.7,75.7,0.287,84,79.4,0.287,10.3,24.6
4,2025-08-22,80.5,74.7,0.776,89,77.6,0.776,9.6,20.8
4,2025-08-23,86.8,77.9,0.035,77,82.0,0.035,14.3,30.6
4,2025-08-24,85.1,75.3,0.118,76,81.5,0.118,12.7,28.2
4,2025-08-25,83.1,76.3,0.311,84,79.6,0.311,13.1,29.3
4,2025-08-26,87.8,77.9,0.024,78,82.1,0.024,9.0,23.7
4,2025-08-27,86.4,75.8,0.240,83,81.0,0.240,7.4,19.7
4,2025-08-28,81.0,78.0,0.366,85,79.6,0.366,12.0,24.6
4,2025-08-29,86.5,74.4,0.193,78,81.9,0.193,13.2,29.5
4,2025-08-30,84.8,75.3,0.429,85,79.8,0.429,15.4,34.9
4,2025-08-31,83.8,75.7,0.417,82,80.6,0.417,15.4,34.4
4,2025-09-01,83.8,76.7,0.362,85,79.9,0.362,15.5,35.3
4,2025-09-02,86.6,75.3,0.295,83,81.3,0.295,11.6,27.1
4,2025-09-03,82.6,75.3,0.354,88,78.8,0.354,9.2,22.6
4,2025-09-04,80.8,74.8,0.760,92,77.2,0.760,10.6,28.0
4,2025-09-05,83.3,77.4,0.311,83,80.3,0.311,13.0,28.4
4,2025-09-06,85.6,75.7,0.484,85,80.0,0.484,12.1,27.7
4,2025-09-07,82.9,75.7,0.220,87,79.1,0.220,9.2,22.6
4,2025-09-08,83.3,76.1,0.398,88,79.3,0.398,10.0,21.0
4,2025-09-09,80.1,75.0,0.327,90,77.8,0.327,4.7,11.4
4,2025-09-10,85.6,76.8,0.031,82,80.6,0.031,7.2,18.6
4,2025-09-11,84.2,76.3,0.185,84,80.2,0.185,11.0,26.2
4,2025-09-12,83.5,75.6,0.622,89,78.8,0.622,10.8,25.9
4,2025-09-13,84.4,75.7,0.161,87,78.8,0.161,8.5,19.5
4,2025-09-14,82.0,74.8,0.429,88,78.2,0.429,9.6,21.9
4,2025-09-15,82.9,75.7,0.165,83,79.8,0.165,8.3,20.8
4,2025-09-16,86.2,78.7,0.055,78,81.9,0.055,10.8,24.2
4,2025-09-17,87.0,76.6,0.209,82,81.3,0.209,11.9,27.5
4,2025-09-18,83.0,77.0,0.409,85,79.7,0.409,15.6,32.0
4,2025-09-19,86.3,79.4,0.028,76,82.4,0.028,11.8,26.4
4,2025-09-20,86.6,78.1,0.016,78,81.9,0.016,10.6,23.9
4,2025-09-21,86.7,77.2,0.000,80,81.4,0.000,9.0,21.3
4,2025-09-22,86.9,77.8,0.020,80,81.7,0.020,8.4,20.1
4,2025-09-23,86.9,79.5,0.020,77,82.7,0.020,10.5,23.0
4,2025-09-24,86.8,81.1,0.000,73,83.2,0.000,13.9,32.9
4,2025-09-25,86.9,80.3,0.016,77,82.8,0.016,15.1,34.4
4,2025-09-26,87.1,78.3,0.047,82,81.9,0.047,8.5,21.0
4,2025-09-27,86.2,78.1,0.252,86,80.4,0.252,9.8,25.3
4,2025-09-28,82.9,74.9,1.433,90,78.2,1.433,12.4,28.0
4,2025-09-29,79.9,74.9,0.976,91,77.4,0.976,13.1,28.0
4,2025-09-30,84.0,74.8,0.827,87,79.7,0.827,7.9,24.4
