location_id,destination,date,month,max_temp_f,min_temp_f,precipitation_in,avg_humidity_pct,avg_temp_f,rain_in,rainy_day,max_wind_speed_mph,max_wind_gust_mph
8,Pattaya,2025-09-21,September,86.2,80.9,0.114,79,83.5,0.114,Yes,14.3,26.6
8,Pattaya,2025-09-22,September,86.9,77.7,0.232,79,83,0.232,Yes,10.9,19.9
8,Pattaya,2025-09-23,September,85.8,78.8,0.071,80,82.8,0.071,Yes,13.8,26.2
8,Pattaya,2025-09-24,September,85.2,79.7,0.134,79,82.5,0.134,Yes,14.7,29.3
8,Pattaya,2025-09-25,September,85.5,78.6,0.437,83,82,0.437,Yes,14.5,31.5
8,Pattaya,2025-09-26,September,83.4,78,0.862,88,80,0.862,Yes,12,24.2
8,Pattaya,2025-09-27,September,83,77.7,0.189,89,79.8,0.189,Yes,7.5,19.2
8,Pattaya,2025-09-28,September,84.7,78.8,0.059,82,81.9,0.059,Yes,9.8,19.9
8,Pattaya,2025-09-29,September,86.2,78.3,0.22,82,81.8,0.22,Yes,13.1,24.4
8,Pattaya,2025-09-30,September,84.5,75.9,0.512,89,79.9,0.512,Yes,13.3,24.8
8,Pattaya,2025-10-01,October,87,77.1,0.276,84,81.2,0.276,Yes,7.2,17
8,Pattaya,2025-10-02,October,87.3,76.8,0.071,86,81.4,0.071,Yes,6.8,15.7
8,Pattaya,2025-10-03,October,88.2,75.9,0.346,83,81.6,0.346,Yes,8.7,17.4
8,Pattaya,2025-10-04,October,87.7,77.1,0.016,84,81.5,0.016,Yes,7.2,15
8,Pattaya,2025-10-05,October,86.8,77.6,0.075,82,82.2,0.075,Yes,9.2,18.8
8,Pattaya,2025-10-06,October,87.8,80.7,0.004,79,83.4,0.004,Yes,9.7,19.9
8,Pattaya,2025-10-07,October,87.1,76.9,0.413,85,81.4,0.413,Yes,8.2,15.7
8,Pattaya,2025-10-08,October,86.9,77.5,0.386,83,81.7,0.386,Yes,8.3,17.9
8,Pattaya,2025-10-09,October,85.7,76.3,0.213,86,80.7,0.213,Yes,11,21.9
8,Pattaya,2025-10-10,October,88,75.3,0.728,85,81,0.728,Yes,6.6,16.6
8,Pattaya,2025-10-11,October,86.3,77,0.083,86,80.8,0.083,Yes,5.7,15.2
8,Pattaya,2025-10-12,October,85.6,76.8,1.079,90,80.1,1.079,Yes,5.1,13.2
8,Pattaya,2025-10-13,October,86.1,76.1,0.701,91,79.9,0.701,Yes,5,17.2
8,Pattaya,2025-10-14,October,85,77,0.673,89,80.2,0.673,Yes,7,15.7
8,Pattaya,2025-10-15,October,85.1,77,0.87,88,80.2,0.87,Yes,6.1,18.8
8,Pattaya,2025-10-16,October,89.9,77.8,0.016,78,83.4,0.016,Yes,8.7,17.4
8,Pattaya,2025-10-17,October,91,77.4,0.047,82,83.3,0.047,Yes,10.4,21.5
8,Pattaya,2025-10-18,October,85.9,76.6,0.878,89,81,0.878,Yes,7.5,19.2
8,Pattaya,2025-10-19,October,89.4,77.8,0.209,84,81.8,0.209,Yes,7.4,16.3
8,Pattaya,2025-10-20,October,88.4,77.4,0.193,86,81.3,0.193,Yes,7.9,20.6
8,Pattaya,2025-10-21,October,90.6,77.7,0.004,71,83.6,0.004,Yes,10,19.2
8,Pattaya,2025-10-22,October,89.6,76.5,0,65,83,0,No,13.3,26.4
8,Pattaya,2025-10-23,October,87.3,76.7,0,66,81.6,0,No,16.7,32.9
8,Pattaya,2025-10-24,October,88.8,76.7,0.024,69,82.2,0.024,Yes,15.7,28.2
8,Pattaya,2025-10-25,October,88.4,77.9,0.461,80,80.6,0.461,Yes,12.8,23.5
8,Pattaya,2025-10-26,October,89.8,77.1,0,68,82.6,0,No,13.1,24.4
8,Pattaya,2025-10-27,October,87.8,76.2,0.146,76,80.8,0.146,Yes,13.7,25.1
8,Pattaya,2025-10-28,October,87,77.3,0.051,74,82,0.051,Yes,11.4,22.1
8,Pattaya,2025-10-29,October,86.5,76.8,0.15,77,80.5,0.15,Yes,13.2,24.8
8,Pattaya,2025-10-30,October,85.8,77,0.035,82,80.1,0.035,Yes,10.5,19.7
8,Pattaya,2025-10-31,October,83.5,76.7,2.587,91,79.1,2.587,Yes,9.5,19.2
8,Pattaya,2025-11-01,November,84.1,76.5,1.189,92,79.3,1.189,Yes,6.7,13.2
8,Pattaya,2025-11-02,November,85.7,75.8,0.539,89,79.7,0.539,Yes,6.3,13.9
8,Pattaya,2025-11-03,November,86.5,75.9,0.394,88,79.2,0.394,Yes,7.1,15.4
8,Pattaya,2025-11-04,November,85.2,76.3,0,79,80.3,0,No,8.6,14.5
8,Pattaya,2025-11-05,November,85.3,76.5,0.028,79,80.6,0.028,Yes,8.8,16.6
8,Pattaya,2025-11-06,November,86.8,77.9,0.126,82,81.6,0.126,Yes,7.5,15.9
8,Pattaya,2025-11-07,November,85.3,75.6,0.283,87,80.9,0.283,Yes,10.4,19.5
8,Pattaya,2025-11-08,November,86.1,76.4,0.106,89,79.9,0.106,Yes,4.3,11.9
8,Pattaya,2025-11-09,November,86.7,74.5,0.902,85,81.6,0.902,Yes,7.1,15.2
8,Pattaya,2025-11-10,November,88.1,76.2,0.102,88,80.5,0.102,Yes,9.4,21
8,Pattaya,2025-11-11,November,89,77.6,0,85,82.6,0,No,6.2,13.9
8,Pattaya,2025-11-12,November,88.1,76.2,0.311,89,81,0.311,Yes,6.8,16.8
8,Pattaya,2025-11-13,November,85.1,76.7,0.323,86,80,0.323,Yes,10.1,17.9
8,Pattaya,2025-11-14,November,88.4,73.1,0,64,80.8,0,No,12.8,23
8,Pattaya,2025-11-15,November,84.4,73.3,0,63,78.7,0,No,14.3,25.5
8,Pattaya,2025-11-16,November,87,74.1,0.039,71,80.2,0.039,Yes,15.1,25.5
8,Pattaya,2025-11-17,November,86.6,75.7,0.441,80,80.1,0.441,Yes,12.1,23.3
8,Pattaya,2025-11-18,November,85.7,74.7,0.244,78,80,0.244,Yes,14.7,27.3
8,Pattaya,2025-11-19,November,85.5,71.8,0.016,64,77.8,0.016,Yes,18.2,34
8,Pattaya,2025-11-20,November,79,69.8,0.043,67,74,0.043,Yes,13.7,25.1
8,Pattaya,2025-11-21,November,76,70.9,0.016,65,73.9,0.016,Yes,12.5,22.1
8,Pattaya,2025-11-22,November,85.5,71,0,65,77.4,0,No,10.5,20.6
8,Pattaya,2025-11-23,November,85.6,73.1,0,66,79.9,0,No,10.3,20.1
8,Pattaya,2025-11-24,November,88.7,75.2,0,65,81.3,0,No,12.8,21.5
8,Pattaya,2025-11-25,November,85.8,71.5,0,60,78.9,0,No,17.7,32.2
8,Pattaya,2025-11-26,November,84.6,70.4,0,61,77.1,0,No,12.5,24.4
8,Pattaya,2025-11-27,November,82.5,65.2,0,52,74.6,0,No,16.5,30.9
8,Pattaya,2025-11-28,November,80.1,63.3,0,54,71.3,0,No,14.3,26.8
8,Pattaya,2025-11-29,November,80.7,65.3,0,62,73.2,0,No,10.1,19.9
8,Pattaya,2025-11-30,November,83.3,69.8,0,68,75.9,0,No,9.3,19.2
8,Pattaya,2025-12-01,December,85,71.6,0,74,77.8,0,No,10.6,21.5
8,Pattaya,2025-12-02,December,85.5,73.7,0,77,78.8,0,No,11.2,21.9
8,Pattaya,2025-12-03,December,88.5,76.2,0,70,82.4,0,No,12.7,21.5
8,Pattaya,2025-12-04,December,90.3,75.5,0.165,67,82.3,0.165,Yes,13.7,25.5
8,Pattaya,2025-12-05,December,87.2,75.2,0.035,82,79.6,0.035,Yes,14.1,25.3
8,Pattaya,2025-12-06,December,88.2,74.7,0.039,73,80.5,0.039,Yes,11.6,22.1
8,Pattaya,2025-12-07,December,88.8,73.5,0,63,80.7,0,No,11.2,21.7
8,Pattaya,2025-12-08,December,86.1,71.9,0,57,78.3,0,No,14.8,27.5
8,Pattaya,2025-12-09,December,86.3,71.7,0,59,78.7,0,No,13.1,24.8
8,Pattaya,2025-12-10,December,87.1,72.6,0,62,79.3,0,No,11.6,22.6
8,Pattaya,2025-12-11,December,81.5,73.5,0.35,83,76.5,0.35,Yes,11.5,20.6
8,Pattaya,2025-12-12,December,84.3,74.3,0.016,84,78.6,0.016,Yes,9,16.1
8,Pattaya,2025-12-13,December,87.9,75.1,0.02,74,80.9,0.02,Yes,8.3,16.8
8,Pattaya,2025-12-14,December,87.7,76,0.016,70,81.2,0.016,Yes,12.4,22.8
8,Pattaya,2025-12-15,December,88.1,74.8,0,66,80.7,0,No,13.5,24.8
8,Pattaya,2025-12-16,December,89.1,75.1,0,67,81.1,0,No,9.8,19.7
8,Pattaya,2025-12-17,December,89.6,75.8,0,63,82.5,0,No,12.6,22.4
8,Pattaya,2025-12-18,December,88,74.1,0.035,65,80.8,0.035,Yes,13.9,26.2
8,Pattaya,2025-12-19,December,87.3,73.6,0,70,79.7,0,No,9,18.3
8,Pattaya,2025-12-20,December,89.5,73.7,0,57,80.9,0,No,10.4,20.8
8,Pattaya,2025-12-21,December,88.5,73,0,58,79.5,0,No,12.1,23.3
8,Pattaya,2025-12-22,December,88.9,74.6,0,71,80.5,0,No,10.9,21
8,Pattaya,2025-12-23,December,88.7,74.1,0.008,76,80.9,0.008,Yes,8,16.1
8,Pattaya,2025-12-24,December,89.3,74.7,0,71,81.7,0,No,7.9,15.7
8,Pattaya,2025-12-25,December,91.3,75.5,0,53,83.4,0,No,13.4,22.4
8,Pattaya,2025-12-26,December,87.7,74.6,0,68,80.5,0,No,15,27.5
8,Pattaya,2025-12-27,December,87.9,74.7,0,57,81.3,0,No,13.7,26.2
8,Pattaya,2025-12-28,December,88.7,73.8,0,59,80.7,0,No,11.6,22.1
8,Pattaya,2025-12-29,December,88.6,72,0,59,79.6,0,No,9.9,18.8
8,Pattaya,2025-12-30,December,86.9,69.9,0,70,78.1,0,No,10.6,21
8,Pattaya,2025-12-31,December,87.1,68,0,71,77.8,0,No,11.3,22.1
9,Hua Hin,2025-01-01,January,82.9,70.9,0,61,77.3,0,No,12.3,23.5
9,Hua Hin,2025-01-02,January,84.7,70.7,0,56,77.9,0,No,11.9,22.8
9,Hua Hin,2025-01-03,January,84.1,71.6,0,59,78.9,0,No,13.6,25.7
9,Hua Hin,2025-01-04,January,83.3,72.5,0,58,78.4,0,No,14,26.2
9,Hua Hin,2025-01-05,January,81.7,70.2,0,55,76.6,0,No,15.1,28.2
9,Hua Hin,2025-01-06,January,81.7,68.6,0,53,75.2,0,No,13.3,25.1
9,Hua Hin,2025-01-07,January,83,67.6,0,60,75,0,No,9.7,19.2
9,Hua Hin,2025-01-08,January,85.1,68.6,0,67,76.6,0,No,8.1,17
9,Hua Hin,2025-01-09,January,85.8,70.2,0,64,78.9,0,No,10.4,20.6
9,Hua Hin,2025-01-10,January,82,74.5,0,63,78.9,0,No,17,31.5
9,Hua Hin,2025-01-11,January,79.9,69.3,0,59,76.6,0,No,17.2,31.5
9,Hua Hin,2025-01-12,January,78.5,64.9,0,53,72,0,No,20,36.2
9,Hua Hin,2025-01-13,January,78.4,64.7,0,51,71.7,0,No,14.6,27.1
9,Hua Hin,2025-01-14,January,81.5,65.8,0,50,74.2,0,No,13.4,24.8
9,Hua Hin,2025-01-15,January,85.4,68.2,0,56,80.1,0,No,14.7,27.1
9,Hua Hin,2025-01-16,January,82.9,73.6,0,60,78.8,0,No,19.1,34.7
9,Hua Hin,2025-01-17,January,82,70.3,0,60,76.6,0,No,16,29.5
9,Hua Hin,2025-01-18,January,82.6,69.3,0,52,76.2,0,No,10.6,21.3
9,Hua Hin,2025-01-19,January,83.4,68.5,0,51,76,0,No,12.9,24.6
9,Hua Hin,2025-01-20,January,84.6,63.1,0,58,73.5,0,No,9.7,19.9
9,Hua Hin,2025-01-21,January,85.4,63.5,0,63,74.3,0,No,9.6,19.5
9,Hua Hin,2025-01-22,January,84.8,63.5,0,64,73.6,0,No,9.1,19
9,Hua Hin,2025-01-23,January,85.2,63.5,0,66,74.7,0,No,6.9,15.7
9,Hua Hin,2025-01-24,January,86.7,65.3,0,70,76.8,0,No,8.3,17.4
9,Hua Hin,2025-01-25,January,86.9,68.5,0,75,78.1,0,No,9.4,19.5
9,Hua Hin,2025-01-26,January,86,68.6,0.024,81,78.6,0.024,Yes,9.1,19.2
9,Hua Hin,2025-01-27,January,79.1,73.2,0.055,65,76,0.055,Yes,16.5,28.2
9,Hua Hin,2025-01-28,January,80.6,70.5,0,61,76.3,0,No,14.6,27.7
9,Hua Hin,2025-01-29,January,80.5,69.4,0,63,74.5,0,No,14.9,28.2
9,Hua Hin,2025-01-30,January,82.9,64.6,0,65,74.2,0,No,9.8,20.4
9,Hua Hin,2025-01-31,January,85.5,64,0,62,75.4,0,No,8.2,16.8
9,Hua Hin,2025-02-01,February,85.7,65.6,0,70,75.8,0,No,7.9,17
9,Hua Hin,2025-02-02,February,86.5,66.1,0,74,77,0,No,8.4,17.7
9,Hua Hin,2025-02-03,February,85.7,66.7,0,81,78.3,0,No,9.2,18.8
9,Hua Hin,2025-02-04,February,86,71.5,0.035,82,78,0.035,Yes,16.2,31.3
9,Hua Hin,2025-02-05,February,85.1,71.1,0.008,81,78.3,0.008,Yes,11,22.6
9,Hua Hin,2025-02-06,February,87.4,70.7,0,77,79.1,0,No,10.8,21.3
9,Hua Hin,2025-02-07,February,88.2,71.2,0,73,79.1,0,No,8,17.4
9,Hua Hin,2025-02-08,February,85.3,71.8,0.016,71,79.1,0.016,Yes,9.9,22.1
9,Hua Hin,2025-02-09,February,82.1,71.2,0,65,77.4,0,No,15.1,28
9,Hua Hin,2025-02-10,February,83.8,69.4,0,61,76.5,0,No,11.8,23.3
9,Hua Hin,2025-02-11,February,86.4,67.3,0,63,76.6,0,No,9.2,19.2
9,Hua Hin,2025-02-12,February,89.2,67.2,0,61,78.8,0,No,8.8,18.3
9,Hua Hin,2025-02-13,February,89,68.2,0,71,79.4,0,No,8.9,19
9,Hua Hin,2025-02-14,February,87.8,70.9,0,73,80.4,0,No,10.2,21.7
9,Hua Hin,2025-02-15,February,88.2,70.4,0,70,80.6,0,No,11.9,23.5
9,Hua Hin,2025-02-16,February,89.3,70.5,0,73,81.3,0,No,10.4,20.4
9,Hua Hin,2025-02-17,February,88.5,73.6,0.043,76,81.3,0.043,Yes,12.7,25.5
9,Hua Hin,2025-02-18,February,87.4,73.8,0.185,77,80.6,0.185,Yes,11.7,24.6
9,Hua Hin,2025-02-19,February,88.9,74.6,0.079,77,80.8,0.079,Yes,11.6,23.7
9,Hua Hin,2025-02-20,February,88.3,74.3,0.067,76,81.8,0.067,Yes,11.2,24.2
9,Hua Hin,2025-02-21,February,88.1,75.4,0.193,78,80.9,0.193,Yes,12.5,29.1
9,Hua Hin,2025-02-22,February,89.6,74.9,0.232,75,81.6,0.232,Yes,10.5,22.4
9,Hua Hin,2025-02-23,February,89.9,74.3,0.559,74,82,0.559,Yes,10.5,24.6
9,Hua Hin,2025-02-24,February,81.5,72.1,0.787,87,76.9,0.787,Yes,14.7,26.4
9,Hua Hin,2025-02-25,February,81.6,71.7,0.154,77,76.3,0.154,Yes,14,25.3
9,Hua Hin,2025-02-26,February,85.7,72.4,0,66,79.7,0,No,14.5,25.9
9,Hua Hin,2025-02-27,February,89.1,74.2,0,69,81.5,0,No,8,17.7
9,Hua Hin,2025-02-28,February,90.5,74.4,0,74,82.3,0,No,8.8,19.5
9,Hua Hin,2025-03-01,March,91,74.7,0,75,82.8,0,No,12.9,23.7
9,Hua Hin,2025-03-02,March,91.7,75.4,0,75,83.2,0,No,11.3,22.4
9,Hua Hin,2025-03-03,March,92.2,76.6,0,74,83.9,0,No,12.4,24.6
9,Hua Hin,2025-03-04,March,92.2,75.7,0,70,83.8,0,No,14.2,27.1
9,Hua Hin,2025-03-05,March,91.2,75.2,0,76,83.2,0,No,12.2,23.7
9,Hua Hin,2025-03-06,March,91.9,75,0,75,83.9,0,No,12.8,24.4
9,Hua Hin,2025-03-07,March,93,74.3,0.295,77,82.9,0.295,Yes,14.6,28.9
9,Hua Hin,2025-03-08,March,83.5,74.6,0.287,81,79.5,0.287,Yes,9.2,20.6
9,Hua Hin,2025-03-09,March,87.9,75.6,0.012,69,81.5,0.012,Yes,14.1,25.9
9,Hua Hin,2025-03-10,March,92.3,77.2,0,60,85,0,No,14.4,28
9,Hua Hin,2025-03-11,March,94.2,76.6,0.004,69,84.9,0.004,Yes,9.9,20.8
9,Hua Hin,2025-03-12,March,93.5,76.6,0.016,70,84.9,0.016,Yes,13,25.9
9,Hua Hin,2025-03-13,March,91.7,75.9,0.118,77,82.9,0.118,Yes,12.4,25.3
9,Hua Hin,2025-03-14,March,90.3,74.1,0.004,75,83,0.004,Yes,10.9,21.7
9,Hua Hin,2025-03-15,March,92,74.1,0,71,83.9,0,No,10.8,22.1
9,Hua Hin,2025-03-16,March,95,76.5,0,70,85.5,0,No,11,22.4
9,Hua Hin,2025-03-17,March,93,76.3,0.02,77,83.3,0.02,Yes,13.5,28
9,Hua Hin,2025-03-18,March,91.2,76.3,0.118,75,83.7,0.118,Yes,10.8,22.8
9,Hua Hin,2025-03-19,March,88.3,77.2,0.043,62,83.1,0.043,Yes,16.9,31.8
9,Hua Hin,2025-03-20,March,86.5,76.5,0,56,82.2,0,No,18.8,34.9
9,Hua Hin,2025-03-21,March,87.2,75.7,0,56,81.8,0,No,16.3,30.6
9,Hua Hin,2025-03-22,March,89.7,74.1,0,56,81.6,0,No,13.7,27.1
9,Hua Hin,2025-03-23,March,92.4,73.4,0,57,83,0,No,10,21.5
9,Hua Hin,2025-03-24,March,93.7,74.2,0,66,84,0,No,10.7,21.9
9,Hua Hin,2025-03-25,March,94,75.7,0,71,85.1,0,No,12.6,23.9
9,Hua Hin,2025-03-26,March,94.1,74.8,0,71,84.9,0,No,12.7,24.8
9,Hua Hin,2025-03-27,March,93.8,73,0,64,84.5,0,No,13.5,26.4
9,Hua Hin,2025-03-28,March,93.1,73.7,0,62,83.7,0,No,12.4,24.8
9,Hua Hin,2025-03-29,March,92.7,74.9,0,66,85.1,0,No,12.3,24.4
9,Hua Hin,2025-03-30,March,93,77.5,0.24,73,84.2,0.24,Yes,16.4,31.8
9,Hua Hin,2025-03-31,March,85.5,75.8,0.307,84,80.5,0.307,Yes,10.5,21.3
9,Hua Hin,2025-04-01,April,88.4,77.5,0.031,75,83.1,0.031,Yes,8.5,20.1
9,Hua Hin,2025-04-02,April,85.4,76.3,0.409,83,81,0.409,Yes,6.4,15.7
9,Hua Hin,2025-04-03,April,87.3,76.6,0.031,76,82.1,0.031,Yes,11.7,24.4
9,Hua Hin,2025-04-04,April,92.6,76.9,0.008,70,84.3,0.008,Yes,14.4,28
9,Hua Hin,2025-04-05,April,91.9,76.6,0.004,69,84.2,0.004,Yes,13.7,26.6
9,Hua Hin,2025-04-06,April,92.5,77.9,0.004,69,84.6,0.004,Yes,13.1,26.2
9,Hua Hin,2025-04-07,April,90.8,77.3,0.075,72,83.6,0.075,Yes,16.9,32.7
9,Hua Hin,2025-04-08,April,92.3,77.7,0.004,70,84.8,0.004,Yes,12.8,26.2
9,Hua Hin,2025-04-09,April,95.5,79.1,0.008,63,86.7,0.008,Yes,15.6,28.2
9,Hua Hin,2025-04-10,April,90.7,77.3,0.78,77,82.7,0.78,Yes,9.7,22.6
9,Hua Hin,2025-04-11,April,93.7,77.6,0.39,73,84.1,0.39,Yes,10.3,21.7
9,Hua Hin,2025-04-12,April,92.4,77.4,0.055,75,84.4,0.055,Yes,7.4,20.8
9,Hua Hin,2025-04-13,April,92.1,77.7,0.004,74,84.6,0.004,Yes,8.5,19.9
9,Hua Hin,2025-04-14,April,89.2,77.1,0.189,81,82.7,0.189,Yes,11.4,22.8
9,Hua Hin,2025-04-15,April,90.5,77.5,0.228,79,82.9,0.228,Yes,9.6,20.8
9,Hua Hin,2025-04-16,April,91.3,75.9,0.173,79,82.2,0.173,Yes,10.4,21.9
9,Hua Hin,2025-04-17,April,91.7,76.5,0.051,78,83.4,0.051,Yes,10.3,22.1
9,Hua Hin,2025-04-18,April,93.4,76.8,0.067,76,84,0.067,Yes,11.4,22.8
9,Hua Hin,2025-04-19,April,90.9,76.7,0.22,75,83.5,0.22,Yes,7.3,18.8
9,Hua Hin,2025-04-20,April,93.2,76.7,0.024,69,85.2,0.024,Yes,12.1,24.2
9,Hua Hin,2025-04-21,April,91.5,78.2,0,63,84.9,0,No,10.4,22.1
9,Hua Hin,2025-04-22,April,93.8,76.6,0.008,67,85.6,0.008,Yes,12.5,25.3
9,Hua Hin,2025-04-23,April,95.5,79.1,0,63,87.1,0,No,12.1,23
9,Hua Hin,2025-04-24,April,96.1,78.3,0.079,68,86.2,0.079,Yes,11.7,24.4
9,Hua Hin,2025-04-25,April,94.6,78,0.039,73,84.9,0.039,Yes,13.2,23.5
9,Hua Hin,2025-04-26,April,96.4,78.4,0.094,72,86,0.094,Yes,14.2,30.4
9,Hua Hin,2025-04-27,April,92,77.5,0.138,79,83.6,0.138,Yes,12.5,25.1
9,Hua Hin,2025-04-28,April,93.3,77,0.004,69,85.6,0.004,Yes,12,24.4
9,Hua Hin,2025-04-29,April,92,77.1,0.024,71,84.7,0.024,Yes,10.1,21.9
9,Hua Hin,2025-04-30,April,93.1,78.4,0.004,68,86,0.004,Yes,10.4,21.5
9,Hua Hin,2025-05-01,May,94.3,79.3,0.059,70,86.4,0.059,Yes,10.1,22.4
9,Hua Hin,2025-05-02,May,95.7,79.3,0.004,64,87.3,0.004,Yes,11.4,24.8
9,Hua Hin,2025-05-03,May,91.4,78.3,0.024,75,84,0.024,Yes,9.4,20.8
9,Hua Hin,2025-05-04,May,91.3,78.9,0.122,73,84.9,0.122,Yes,8.5,21.3
9,Hua Hin,2025-05-05,May,95,78.2,0.169,73,85.2,0.169,Yes,10.3,22.6
9,Hua Hin,2025-05-06,May,92.1,77.8,0.339,77,83.9,0.339,Yes,8.1,20.1
9,Hua Hin,2025-05-07,May,95.4,77.9,0.134,74,84.8,0.134,Yes,10.9,28.2
9,Hua Hin,2025-05-08,May,93.8,78.1,0.114,73,85,0.114,Yes,11.8,23
9,Hua Hin,2025-05-09,May,93.9,79,0.02,73,86,0.02,Yes,9.6,20.1
9,Hua Hin,2025-05-10,May,96.2,76.9,0.579,80,83.6,0.579,Yes,12.1,24.4
9,Hua Hin,2025-05-11,May,88.6,76.4,0.413,83,81.1,0.413,Yes,9.4,22.8
9,Hua Hin,2025-05-12,May,84.9,75.8,0.28,86,80.4,0.28,Yes,10.1,19.9
9,Hua Hin,2025-05-13,May,87.6,77.4,0.22,83,81.8,0.22,Yes,8.8,19.5
9,Hua Hin,2025-05-14,May,87.4,76.8,0.323,83,81.8,0.323,Yes,11,24.2
9,Hua Hin,2025-05-15,May,86.6,76.8,0.13,85,81.8,0.13,Yes,10.4,20.4
9,Hua Hin,2025-05-16,May,85,78.2,0.417,86,81.2,0.417,Yes,10.4,21.3
9,Hua Hin,2025-05-17,May,87,78,0.37,84,81.8,0.37,Yes,8,18.3
9,Hua Hin,2025-05-18,May,88.7,78,0.039,82,83.4,0.039,Yes,8.5,17
9,Hua Hin,2025-05-19,May,89.6,77.1,0.067,79,83.8,0.067,Yes,10.6,21
9,Hua Hin,2025-05-20,May,91,79.3,0,73,85.3,0,No,10.2,18.8
9,Hua Hin,2025-05-21,May,91,78.2,0.752,83,83.2,0.752,Yes,10.5,17.7
9,Hua Hin,2025-05-22,May,89.2,76.7,0.224,83,83.4,0.224,Yes,6.8,16.8
9,Hua Hin,2025-05-23,May,92,77.5,0.252,81,83,0.252,Yes,13.1,24.6
9,Hua Hin,2025-05-24,May,87.1,77.4,0.138,86,81.6,0.138,Yes,9.5,17.7
9,Hua Hin,2025-05-25,May,86.7,78.4,0.52,85,81.5,0.52,Yes,9.8,19.7
9,Hua Hin,2025-05-26,May,88.8,77.5,0.732,86,80.8,0.732,Yes,12,24.2
9,Hua Hin,2025-05-27,May,89.2,77.2,0.075,80,82.2,0.075,Yes,8.3,19
9,Hua Hin,2025-05-28,May,91.3,79.4,0.15,78,84.4,0.15,Yes,7.2,17.7
9,Hua Hin,2025-05-29,May,92,80.3,0.035,74,85.4,0.035,Yes,12.1,23.7
9,Hua Hin,2025-05-30,May,90.9,80.4,0.008,77,84,0.008,Yes,10.8,20.6
9,Hua Hin,2025-05-31,May,90.1,80,0.004,76,84.6,0.004,Yes,9.1,21.5
9,Hua Hin,2025-06-01,June,91.7,80.5,0.039,71,84.8,0.039,Yes,13.3,24.6
9,Hua Hin,2025-06-02,June,92.4,80.2,0.11,73,84.7,0.11,Yes,13.7,30
9,Hua Hin,2025-06-03,June,91.4,75.5,0.004,77,82.7,0.004,Yes,10.1,20.4
9,Hua Hin,2025-06-04,June,96.3,77.1,0.004,70,85.8,0.004,Yes,11.2,20.4
9,Hua Hin,2025-06-05,June,95.7,77.6,0.008,71,85.6,0.008,Yes,7.5,15
9,Hua Hin,2025-06-06,June,94.7,76.6,0.039,71,85.2,0.039,Yes,10.4,22.1
9,Hua Hin,2025-06-07,June,95.6,78.2,0.134,70,85.1,0.134,Yes,11.6,20.1
9,Hua Hin,2025-06-08,June,97.1,79.5,0.189,68,86,0.189,Yes,11.7,23
9,Hua Hin,2025-06-09,June,94,79.7,0.031,67,85.6,0.031,Yes,15.2,30.6
9,Hua Hin,2025-06-10,June,95.2,79.2,0.016,66,85.7,0.016,Yes,13,23.7
9,Hua Hin,2025-06-11,June,90.2,78.4,0.02,70,83.8,0.02,Yes,11.3,23.3
9,Hua Hin,2025-06-12,June,90.2,78.4,0.244,80,81.5,0.244,Yes,12.8,28.9
9,Hua Hin,2025-06-13,June,86.5,78.4,0.406,82,81.1,0.406,Yes,11.3,26.8
9,Hua Hin,2025-06-14,June,88.9,77.8,0.059,80,82.2,0.059,Yes,13.3,29.5
9,Hua Hin,2025-06-15,June,88.2,78.1,0.004,74,82.4,0.004,Yes,10,19.2
9,Hua Hin,2025-06-16,June,95.2,77.7,0,66,85.6,0,No,10.5,20.1
9,Hua Hin,2025-06-17,June,97.6,77.5,0.173,65,85.8,0.173,Yes,9.2,21.5
9,Hua Hin,2025-06-18,June,95.7,78.9,0.016,66,86.4,0.016,Yes,11.3,18.8
9,Hua Hin,2025-06-19,June,92.1,78.3,0.016,72,84.2,0.016,Yes,10.2,19.9
9,Hua Hin,2025-06-20,June,93.3,77.5,0.354,69,84.3,0.354,Yes,13,24.8
9,Hua Hin,2025-06-21,June,95.7,76.3,0.421,74,83.3,0.421,Yes,12.5,25.3
9,Hua Hin,2025-06-22,June,90.5,76.4,0.087,75,81.8,0.087,Yes,15.4,29.5
9,Hua Hin,2025-06-23,June,88.3,75.5,0.142,80,80.5,0.142,Yes,12.9,28.2
9,Hua Hin,2025-06-24,June,87.1,76.9,0.008,78,81.7,0.008,Yes,12,24.2
9,Hua Hin,2025-06-25,June,91.8,77.2,0.008,74,83.6,0.008,Yes,11.4,21.3
9,Hua Hin,2025-06-26,June,91.2,77.1,0.012,70,83.5,0.012,Yes,11.6,23.5
9,Hua Hin,2025-06-27,June,88.4,76,0.039,78,81.2,0.039,Yes,14.3,26.4
9,Hua Hin,2025-06-28,June,90.5,77.3,0.028,74,82.4,0.028,Yes,11.2,24.2
9,Hua Hin,2025-06-29,June,89.1,76.2,0.087,77,81.2,0.087,Yes,14.7,32.4
9,Hua Hin,2025-06-30,June,88,77.5,0.079,76,82.2,0.079,Yes,14,27.1
9,Hua Hin,2025-07-01,July,90.1,77.1,0.024,76,82.8,0.024,Yes,12.5,25.7
9,Hua Hin,2025-07-02,July,83.3,76.6,0.323,86,79.9,0.323,Yes,12.4,21.9
9,Hua Hin,2025-07-03,July,91.4,76.6,0,73,82.6,0,No,10.1,21.7
9,Hua Hin,2025-07-04,July,94.9,77,0.024,65,85.3,0.024,Yes,14.4,27.3
